11329,7790,4219,25,0,2018-05-26 18:40:09.931432,1
11363,7889,4199,14,0,2018-05-26 18:40:10.084309,1
11437,7911,4122,37,0,2018-05-26 18:40:10.237212,1
11383,7881,4131,25,0,2018-05-26 18:40:10.390091,1
11372,7878,4137,25,0,2018-05-26 18:40:10.542998,1
11416,7928,4075,35,0,2018-05-26 18:40:10.695887,1
11376,7979,4107,22,0,2018-05-26 18:40:10.848783,1
11433,7992,4120,24,0,2018-05-26 18:40:11.001645,1
11503,8121,4007,35,0,2018-05-26 18:40:11.154548,1
11441,8158,4118,21,0,2018-05-26 18:40:11.307418,1
11496,8099,4196,26,0,2018-05-26 18:40:11.460348,1
11467,8096,4212,20,0,2018-05-26 18:40:11.613272,1
11524,8247,4191,14,0,2018-05-26 18:40:11.766140,1
11707,8427,4164,32,0,2018-05-26 18:40:11.919051,1
11766,8613,4340,10,0,2018-05-26 18:40:12.071911,1
11846,8750,4417,6,0,2018-05-26 18:40:12.224781,1
11930,8967,4500,1,0,2018-05-26 18:40:12.377649,1
11955,9009,4481,3,0,2018-05-26 18:40:12.530543,1
11979,9016,4464,2,0,2018-05-26 18:40:12.683415,1
12030,9188,4381,11,0,2018-05-26 18:40:12.836296,1
11988,9054,4478,2,0,2018-05-26 18:40:12.989176,1
11915,9019,4451,5,0,2018-05-26 18:40:13.142034,1
11905,9052,4322,22,0,2018-05-26 18:40:13.294899,1
11809,8861,4417,8,0,2018-05-26 18:40:13.447793,1
11613,8573,4385,9,0,2018-05-26 18:40:13.600734,1
11584,8562,4254,26,0,2018-05-26 18:40:13.753586,1
11522,8540,4269,15,0,2018-05-26 18:40:13.906436,1
11582,8489,4321,16,0,2018-05-26 18:40:14.059417,1
11610,8380,4322,29,0,2018-05-26 18:40:14.212378,1
11567,8357,4190,23,0,2018-05-26 18:40:14.365340,1
11558,8247,4199,24,0,2018-05-26 18:40:14.518305,1
11552,8270,4032,38,0,2018-05-26 18:40:14.671247,1
11456,8111,4115,25,0,2018-05-26 18:40:14.824137,1
11442,7996,4253,20,0,2018-05-26 18:40:14.977013,1
11476,8099,4016,37,0,2018-05-26 18:40:15.129897,1
11381,8119,4103,24,0,2018-05-26 18:40:15.282819,1
11400,8019,4288,20,0,2018-05-26 18:40:15.435665,1
11452,8227,4264,17,0,2018-05-26 18:40:15.588501,1
11532,8416,4308,14,0,2018-05-26 18:40:15.741304,1
11669,8588,4342,16,0,2018-05-26 18:40:15.894192,1
11710,8668,4388,8,0,2018-05-26 18:40:16.047073,1
11743,8709,4361,6,0,2018-05-26 18:40:16.199935,1
11770,8798,4367,11,0,2018-05-26 18:40:16.352843,1
11802,8888,4300,21,0,2018-05-26 18:40:16.505777,1
11769,8775,4420,8,0,2018-05-26 18:40:16.658779,1
11814,8851,4418,13,0,2018-05-26 18:40:16.811658,1
11710,8692,4386,11,0,2018-05-26 18:40:16.964603,1
11614,8543,4365,14,0,2018-05-26 18:40:17.117548,1
11468,8247,4313,19,0,2018-05-26 18:40:17.270549,1
11379,8091,4304,20,0,2018-05-26 18:40:17.423363,1
11423,8241,4250,18,0,2018-05-26 18:40:17.576254,1
11452,8243,4188,29,0,2018-05-26 18:40:17.729167,1
11433,8145,4125,33,0,2018-05-26 18:40:17.882082,1
11417,8028,4187,25,0,2018-05-26 18:40:18.035024,1
11510,8144,4093,35,0,2018-05-26 18:40:18.187970,1
11494,8237,4026,36,0,2018-05-26 18:40:18.340891,1
11409,7984,4208,20,0,2018-05-26 18:40:18.493774,1
11455,8107,3999,36,0,2018-05-26 18:40:18.646682,1
11405,8093,4114,23,0,2018-05-26 18:40:18.799575,1
11504,8183,4067,37,0,2018-05-26 18:40:18.952514,1
11540,8366,4222,23,0,2018-05-26 18:40:19.105423,1
11651,8516,4323,20,0,2018-05-26 18:40:19.258269,1
11762,8639,4397,9,0,2018-05-26 18:40:19.411192,1
11854,8793,4257,22,0,2018-05-26 18:40:19.564122,1
11841,8757,4417,7,0,2018-05-26 18:40:19.717014,1
11846,8737,4499,2,0,2018-05-26 18:40:19.869898,1
11764,8527,4407,9,0,2018-05-26 18:40:20.022839,1
11562,8287,4312,14,0,2018-05-26 18:40:20.175643,1
11427,8119,4348,13,0,2018-05-26 18:40:20.328434,1
11536,8312,4274,17,0,2018-05-26 18:40:20.481282,1
11515,8311,4207,16,0,2018-05-26 18:40:20.634109,1
11527,8196,4192,23,0,2018-05-26 18:40:20.786929,1
11448,8078,4244,17,0,2018-05-26 18:40:20.939780,1
11434,7985,4293,19,0,2018-05-26 18:40:21.092693,1
11470,8046,4160,33,0,2018-05-26 18:40:21.245564,1
11377,7924,4217,23,0,2018-05-26 18:40:21.398467,1
11511,8140,4216,17,0,2018-05-26 18:40:21.551315,1
11644,8376,4268,21,0,2018-05-26 18:40:21.704115,1
11781,8648,4303,10,0,2018-05-26 18:40:21.856969,1
11893,8850,4290,19,0,2018-05-26 18:40:22.009871,1
12013,9029,4213,30,0,2018-05-26 18:40:22.162817,1
12018,8906,4339,12,0,2018-05-26 18:40:22.315781,1
12033,8994,4379,10,0,2018-05-26 18:40:22.468815,1
12128,9220,4216,25,0,2018-05-26 18:40:22.621777,1
12086,9088,4333,11,0,2018-05-26 18:40:22.774644,1
11868,8715,4379,10,0,2018-05-26 18:40:22.927625,1
11687,8418,4284,21,0,2018-05-26 18:40:23.080493,1
11584,8227,4294,19,0,2018-05-26 18:40:23.233285,1
11633,8243,4379,14,0,2018-05-26 18:40:23.386168,1
11602,8204,4264,25,0,2018-05-26 18:40:23.539095,1
11545,8177,4243,23,0,2018-05-26 18:40:23.692032,1
11532,8098,4225,27,0,2018-05-26 18:40:23.844909,1
11480,7966,4181,26,0,2018-05-26 18:40:23.997783,1
11462,7948,4240,21,0,2018-05-26 18:40:24.150604,1
11432,7945,4233,24,0,2018-05-26 18:40:24.303429,1
11299,7776,4202,29,0,2018-05-26 18:40:24.456378,1
11394,8010,4263,24,0,2018-05-26 18:40:24.609174,1
11473,8218,4357,16,0,2018-05-26 18:40:24.762016,1
11568,8463,4338,13,0,2018-05-26 18:40:24.914866,1
11667,8649,4375,9,0,2018-05-26 18:40:25.067785,1
11812,8859,4330,20,0,2018-05-26 18:40:25.220592,1
11815,8838,4397,15,0,2018-05-26 18:40:25.373484,1
11870,8941,4287,20,0,2018-05-26 18:40:25.526363,1
11863,8985,4308,24,0,2018-05-26 18:40:25.679344,1
11767,8846,4262,14,0,2018-05-26 18:40:25.832134,1
11627,8648,4116,25,0,2018-05-26 18:40:25.984991,1
11534,8486,4117,29,0,2018-05-26 18:40:26.137785,1
11467,8328,4148,20,0,2018-05-26 18:40:26.290647,1
11439,8179,4216,21,0,2018-05-26 18:40:26.443525,1
11446,8145,4180,25,0,2018-05-26 18:40:26.596382,1
11423,8105,4181,23,0,2018-05-26 18:40:26.749191,1
11397,7936,4311,22,0,2018-05-26 18:40:26.902020,1
11436,7991,4125,34,0,2018-05-26 18:40:27.054869,1
11362,7963,4260,21,0,2018-05-26 18:40:27.207762,1
11237,7689,4248,29,0,2018-05-26 18:40:27.360645,1
11290,7807,4198,28,0,2018-05-26 18:40:27.513502,1
11448,8160,4234,22,0,2018-05-26 18:40:27.666364,1
11536,8268,4280,19,0,2018-05-26 18:40:27.819346,1
11560,8361,4279,21,0,2018-05-26 18:40:27.972286,1
11598,8463,4479,19,0,2018-05-26 18:40:28.125306,1
11654,8554,4400,16,0,2018-05-26 18:40:28.278271,1
11722,8677,4273,24,0,2018-05-26 18:40:28.431181,1
11699,8588,4394,16,0,2018-05-26 18:40:28.584110,1
11697,8606,4324,20,0,2018-05-26 18:40:28.737033,1
11603,8353,4281,21,0,2018-05-26 18:40:28.889965,1
11526,8308,4233,25,0,2018-05-26 18:40:29.042891,1
11556,8354,4279,23,0,2018-05-26 18:40:29.195789,1
11523,8322,4229,26,0,2018-05-26 18:40:29.348700,1
11460,8245,4206,30,0,2018-05-26 18:40:29.501623,1
11513,8223,4072,42,0,2018-05-26 18:40:29.654554,1
11404,8086,4154,30,0,2018-05-26 18:40:29.807481,1
11376,8128,4098,31,0,2018-05-26 18:40:29.960449,1
11384,8008,4173,29,0,2018-05-26 18:40:30.113435,1
11309,7975,4177,35,0,2018-05-26 18:40:30.266439,1
11305,7912,4261,34,0,2018-05-26 18:40:30.419457,1
11375,7946,4215,38,0,2018-05-26 18:40:30.572486,1
11269,7864,4202,37,0,2018-05-26 18:40:30.725558,1
11304,7823,4264,37,0,2018-05-26 18:40:30.878574,1
11375,7944,4257,34,0,2018-05-26 18:40:31.031487,1
11521,8215,4289,24,0,2018-05-26 18:40:31.184488,1
11580,8341,4200,32,0,2018-05-26 18:40:31.337473,1
11622,8350,4260,30,0,2018-05-26 18:40:31.490436,1
11583,8345,4273,24,0,2018-05-26 18:40:31.643441,1
11604,8302,4361,23,0,2018-05-26 18:40:31.796477,1
11652,8419,4213,37,0,2018-05-26 18:40:31.949499,1
11619,8443,4188,31,0,2018-05-26 18:40:32.102426,1
11565,8278,4346,18,0,2018-05-26 18:40:32.255454,1
11527,8255,4265,23,0,2018-05-26 18:40:32.408386,1
11343,7959,4217,28,0,2018-05-26 18:40:32.561290,1
11342,7940,4242,30,0,2018-05-26 18:40:32.714094,1
11453,8088,4098,44,0,2018-05-26 18:40:32.867017,1
11374,8014,4158,34,0,2018-05-26 18:40:33.019922,1
11362,7976,4169,30,0,2018-05-26 18:40:33.172827,1
11393,8036,4044,50,0,2018-05-26 18:40:33.325702,1
11314,7926,4144,33,0,2018-05-26 18:40:33.478606,1
11341,7998,4074,38,0,2018-05-26 18:40:33.631457,1
11256,7922,4080,34,0,2018-05-26 18:40:33.784351,1
11231,7907,4170,31,0,2018-05-26 18:40:33.937229,1
11289,7981,4089,43,0,2018-05-26 18:40:34.090210,1
11197,7793,4242,36,0,2018-05-26 18:40:34.243089,1
11297,7980,4242,29,0,2018-05-26 18:40:34.395986,1
11386,8126,4307,22,0,2018-05-26 18:40:34.548790,1
11479,8308,4307,18,0,2018-05-26 18:40:34.701672,1
11525,8277,4345,18,0,2018-05-26 18:40:34.854552,1
11627,8461,4197,29,0,2018-05-26 18:40:35.007439,1
11569,8389,4327,17,0,2018-05-26 18:40:35.160325,1
11630,8415,4359,16,0,2018-05-26 18:40:35.313198,1
11690,8567,4182,33,0,2018-05-26 18:40:35.466060,1
11584,8403,4310,17,0,2018-05-26 18:40:35.618969,1
11347,7964,4289,29,0,2018-05-26 18:40:35.771951,1
11352,7929,4260,34,0,2018-05-26 18:40:35.924898,1
11379,8023,4243,30,0,2018-05-26 18:40:36.077793,1
11360,7977,4246,30,0,2018-05-26 18:40:36.230627,1
11339,7936,4152,45,0,2018-05-26 18:40:36.383532,1
11297,7950,4182,32,0,2018-05-26 18:40:36.536430,1
11293,7933,4202,34,0,2018-05-26 18:40:36.689376,1
11342,7959,4088,51,0,2018-05-26 18:40:36.842371,1
11274,8063,4138,39,0,2018-05-26 18:40:36.995363,1
11262,7915,4132,38,0,2018-05-26 18:40:37.148347,1
11341,8042,3935,67,0,2018-05-26 18:40:37.301398,1
11214,7927,4007,49,0,2018-05-26 18:40:37.454420,1
11293,8148,4089,44,0,2018-05-26 18:40:37.607446,1
11387,8305,4097,40,0,2018-05-26 18:40:37.760389,1
11434,8455,4178,32,0,2018-05-26 18:40:37.913417,1
11541,8516,4224,32,0,2018-05-26 18:40:38.066453,1
11580,8513,4230,30,0,2018-05-26 18:40:38.219459,1
11623,8586,4261,28,0,2018-05-26 18:40:38.372489,1
11644,8452,4410,21,0,2018-05-26 18:40:38.525481,1
11654,8486,4339,24,0,2018-05-26 18:40:38.678514,1
11648,8545,4347,21,0,2018-05-26 18:40:38.831500,1
11488,8231,4315,32,0,2018-05-26 18:40:38.984591,1
11351,8016,4245,35,0,2018-05-26 18:40:39.137629,1
11269,7938,4243,36,0,2018-05-26 18:40:39.290618,1
11442,8118,4210,40,0,2018-05-26 18:40:39.443619,1
11378,7979,4199,38,0,2018-05-26 18:40:39.596658,1
11370,7913,4220,38,0,2018-05-26 18:40:39.749647,1
11365,7875,4278,37,0,2018-05-26 18:40:39.902659,1
11294,7835,4219,41,0,2018-05-26 18:40:40.055669,1
11273,7812,4248,41,0,2018-05-26 18:40:40.208685,1
11271,7837,4227,39,0,2018-05-26 18:40:40.361692,1
11236,7883,4167,43,0,2018-05-26 18:40:40.514778,1
11224,7887,4181,40,0,2018-05-26 18:40:40.667754,1
11355,8114,4266,38,0,2018-05-26 18:40:40.820795,1
11517,8395,4260,31,0,2018-05-26 18:40:40.973814,1
11526,8473,4241,33,0,2018-05-26 18:40:41.126802,1
11605,8608,4189,42,0,2018-05-26 18:40:41.279811,1
11604,8480,4267,26,0,2018-05-26 18:40:41.432825,1
11581,8575,4275,26,0,2018-05-26 18:40:41.585827,1
11666,8689,4022,44,0,2018-05-26 18:40:41.738853,1
11516,8439,4226,30,0,2018-05-26 18:40:41.891848,1
11515,8404,4247,29,0,2018-05-26 18:40:42.044841,1
