-1,-1,-1,-1,0,2018-05-26 18:43:01.483756,1
9977,7401,3933,115,0,2018-05-26 18:43:01.635726,1
9731,7371,4005,110,0,2018-05-26 18:43:01.787710,1
9951,7419,3930,113,0,2018-05-26 18:43:01.939663,1
9912,7327,3984,107,0,2018-05-26 18:43:02.092616,1
10040,7362,3950,111,0,2018-05-26 18:43:02.245557,1
10130,7407,3867,116,0,2018-05-26 18:43:02.397463,1
9944,7451,3990,108,0,2018-05-26 18:43:02.550443,1
10025,7454,3984,113,0,2018-05-26 18:43:02.703483,1
10160,7482,3849,114,0,2018-05-26 18:43:02.856436,1
10896,8653,4305,72,0,2018-05-26 18:43:03.009429,1
10904,8532,4288,71,0,2018-05-26 18:43:03.162314,1
11032,8739,4288,69,0,2018-05-26 18:43:03.315268,1
11155,8802,4305,69,0,2018-05-26 18:43:03.468179,1
11181,8883,4357,64,0,2018-05-26 18:43:03.621128,1
11073,8867,4333,64,0,2018-05-26 18:43:03.774052,1
10161,8697,4114,78,0,2018-05-26 18:43:03.926987,1
8981,8392,4154,94,0,2018-05-26 18:43:04.078953,1
9152,8803,4257,99,0,2018-05-26 18:43:04.230829,1
9669,9133,4156,110,0,2018-05-26 18:43:04.382649,1
9481,8989,4253,102,0,2018-05-26 18:43:04.534647,1
9305,8780,4247,101,0,2018-05-26 18:43:04.686598,1
9221,8723,4217,102,0,2018-05-26 18:43:04.838564,1
9184,8583,4175,97,0,2018-05-26 18:43:04.990561,1
9318,8511,4049,102,0,2018-05-26 18:43:05.142463,1
9334,8369,4133,93,0,2018-05-26 18:43:05.294419,1
9289,8190,4089,96,0,2018-05-26 18:43:05.446415,1
8985,7949,3931,107,0,2018-05-26 18:43:05.598401,1
8937,8058,4009,97,0,2018-05-26 18:43:05.750334,1
8986,8041,3773,113,0,2018-05-26 18:43:05.902197,1
8710,7486,3874,105,0,2018-05-26 18:43:06.054097,1
8702,7278,3830,103,0,2018-05-26 18:43:06.205970,1
8580,7197,3643,111,0,2018-05-26 18:43:06.357913,1
8637,7540,3879,104,0,2018-05-26 18:43:06.509742,1
9027,8029,3905,102,0,2018-05-26 18:43:06.661664,1
8893,7419,4028,96,0,2018-05-26 18:43:06.813506,1
9102,7433,4048,94,0,2018-05-26 18:43:06.965403,1
9332,7479,4009,97,0,2018-05-26 18:43:07.117223,1
9458,7675,4048,93,0,2018-05-26 18:43:07.269120,1
9671,7756,3955,98,0,2018-05-26 18:43:07.421013,1
9601,7701,4031,90,0,2018-05-26 18:43:07.572916,1
9667,7687,4024,94,0,2018-05-26 18:43:07.724912,1
9913,7831,3810,113,0,2018-05-26 18:43:07.876742,1
9808,7585,3930,106,0,2018-05-26 18:43:08.028704,1
9539,7102,4026,99,0,2018-05-26 18:43:08.180569,1
9501,7068,4017,103,0,2018-05-26 18:43:08.332469,1
9948,7291,4100,110,0,2018-05-26 18:43:08.484391,1
10217,7329,3927,126,0,2018-05-26 18:43:08.637416,1
10056,7280,4034,109,0,2018-05-26 18:43:08.790447,1
10021,7219,4077,101,0,2018-05-26 18:43:08.943431,1
10016,7226,3947,111,0,2018-05-26 18:43:09.096407,1
9924,7194,3993,101,0,2018-05-26 18:43:09.248365,1
10073,7260,3836,125,0,2018-05-26 18:43:09.401455,1
10049,7209,3761,126,0,2018-05-26 18:43:09.554417,1
