8530,7586,3917,36,0,2018-05-26 17:46:43.740224,1
8490,7562,3865,34,0,2018-05-26 17:46:43.892004,1
8743,7760,3479,73,0,2018-05-26 17:46:44.043862,1
8526,7713,3800,49,0,2018-05-26 17:46:44.195744,1
8592,7723,3727,191,0,2018-05-26 17:46:44.347687,1
8512,7637,3857,52,0,2018-05-26 17:46:44.499576,1
8658,7723,3799,55,0,2018-05-26 17:46:44.651501,1
8635,7689,3844,55,0,2018-05-26 17:46:44.803425,1
8609,7747,3825,59,0,2018-05-26 17:46:44.955371,1
8624,7732,3789,66,0,2018-05-26 17:46:45.107290,1
8570,7691,3922,55,0,2018-05-26 17:46:45.259215,1
8616,7769,3852,72,0,2018-05-26 17:46:45.411116,1
8630,7689,3789,66,0,2018-05-26 17:46:45.563041,1
8657,7805,3867,50,0,2018-05-26 17:46:45.714917,1
8849,7889,3669,58,0,2018-05-26 17:46:45.866794,1
8656,7780,3858,50,0,2018-05-26 17:46:46.018640,1
8526,7676,3894,54,0,2018-05-26 17:46:46.170509,1
8740,7880,3624,70,0,2018-05-26 17:46:46.322323,1
8572,7779,3920,42,0,2018-05-26 17:46:46.474220,1
8818,8056,3747,38,0,2018-05-26 17:46:46.626031,1
8607,7863,3917,28,0,2018-05-26 17:46:46.777930,1
8589,7777,3918,39,0,2018-05-26 17:46:46.929814,1
8639,7828,3954,37,0,2018-05-26 17:46:47.081671,1
8568,7820,4040,29,0,2018-05-26 17:46:47.233547,1
9022,8535,3778,49,0,2018-05-26 17:46:47.385553,1
9672,9872,4156,32,0,2018-05-26 17:46:47.537446,1
9823,10166,4168,23,0,2018-05-26 17:46:47.690399,1
10085,10486,4214,18,0,2018-05-26 17:46:47.844385,1
10535,10804,4378,6,0,2018-05-26 17:46:47.998398,1
11095,11186,4634,977,0,2018-05-26 17:46:48.152397,1
11811,11811,4706,981,0,2018-05-26 17:46:48.306372,1
12211,12211,4749,972,0,2018-05-26 17:46:48.460358,1
12481,12472,4857,960,0,2018-05-26 17:46:48.614319,1
12577,12548,4800,981,0,2018-05-26 17:46:48.768219,1
12583,12480,4894,954,0,2018-05-26 17:46:48.922131,1
12485,12310,4862,960,0,2018-05-26 17:46:49.076012,1
12447,12247,4791,975,0,2018-05-26 17:46:49.229912,1
12401,12208,4753,968,0,2018-05-26 17:46:49.383793,1
12312,12082,4660,982,0,2018-05-26 17:46:49.537668,1
12157,11913,4772,979,0,2018-05-26 17:46:49.691555,1
12045,11746,4666,993,0,2018-05-26 17:46:49.845431,1
11987,11715,4702,983,0,2018-05-26 17:46:49.999257,1
11985,11690,4767,975,0,2018-05-26 17:46:50.153128,1
11951,11620,4512,10,0,2018-05-26 17:46:50.306983,1
11849,11380,4653,982,0,2018-05-26 17:46:50.460888,1
11803,11365,4709,978,0,2018-05-26 17:46:50.614736,1
11829,11460,4602,996,0,2018-05-26 17:46:50.768611,1
11762,11305,4706,979,0,2018-05-26 17:46:50.922555,1
11751,11331,4694,975,0,2018-05-26 17:46:51.076417,1
11759,11338,4516,4,0,2018-05-26 17:46:51.230332,1
11665,11140,4579,985,0,2018-05-26 17:46:51.384259,1
11551,11117,4625,987,0,2018-05-26 17:46:51.538213,1
11049,10730,4506,2,0,2018-05-26 17:46:51.692114,1
10487,10252,4477,12,0,2018-05-26 17:46:51.845960,1
10163,10039,4406,14,0,2018-05-26 17:46:51.999801,1
9914,9808,4397,18,0,2018-05-26 17:46:52.151586,1
9687,9491,4372,24,0,2018-05-26 17:46:52.303394,1
9454,9233,4376,21,0,2018-05-26 17:46:52.455215,1
9360,8953,4088,38,0,2018-05-26 17:46:52.607137,1
9132,8598,4156,29,0,2018-05-26 17:46:52.758981,1
9101,8381,4020,32,0,2018-05-26 17:46:52.910773,1
9066,8270,3930,39,0,2018-05-26 17:46:53.062601,1
8988,8142,3968,36,0,2018-05-26 17:46:53.214397,1
9053,8068,3857,47,0,2018-05-26 17:46:53.366234,1
8939,7995,4015,38,0,2018-05-26 17:46:53.518071,1
8996,8105,3906,46,0,2018-05-26 17:46:53.669851,1
8664,7795,4033,39,0,2018-05-26 17:46:53.821665,1
8861,7981,3958,41,0,2018-05-26 17:46:53.973451,1
8927,8056,3858,54,0,2018-05-26 17:46:54.125293,1
8768,7995,4066,37,0,2018-05-26 17:46:54.277084,1
8852,7985,3959,42,0,2018-05-26 17:46:54.428919,1
8791,7928,3954,45,0,2018-05-26 17:46:54.580820,1
8839,7993,3923,42,0,2018-05-26 17:46:54.732683,1
8932,8090,3708,56,0,2018-05-26 17:46:54.884488,1
8765,7964,3954,40,0,2018-05-26 17:46:55.036293,1
8937,8191,3730,55,0,2018-05-26 17:46:55.188103,1
8785,8002,3925,41,0,2018-05-26 17:46:55.339911,1
8878,8084,3947,47,0,2018-05-26 17:46:55.491731,1
9592,9200,4021,35,0,2018-05-26 17:46:55.643610,1
9734,9372,4338,19,0,2018-05-26 17:46:55.795384,1
10235,9884,4274,23,0,2018-05-26 17:46:55.948300,1
10459,9990,4587,2,0,2018-05-26 17:46:56.101222,1
10758,10400,4560,5,0,2018-05-26 17:46:56.255217,1
11185,10974,4336,23,0,2018-05-26 17:46:56.409072,1
11247,10978,4510,995,0,2018-05-26 17:46:56.563027,1
11518,11216,4626,988,0,2018-05-26 17:46:56.717003,1
11746,11582,4760,992,0,2018-05-26 17:46:56.870887,1
12018,11866,4727,986,0,2018-05-26 17:46:57.024805,1
12166,11994,4706,971,0,2018-05-26 17:46:57.178702,1
12231,12019,4753,988,0,2018-05-26 17:46:57.332644,1
12231,12011,4691,0,0,2018-05-26 17:46:57.486584,1
12154,11876,4761,981,0,2018-05-26 17:46:57.640525,1
12050,11828,4720,996,0,2018-05-26 17:46:57.794516,1
11949,11736,4771,982,0,2018-05-26 17:46:57.948484,1
11923,11700,4691,986,0,2018-05-26 17:46:58.102482,1
11885,11673,4729,987,0,2018-05-26 17:46:58.256459,1
11832,11608,4660,0,0,2018-05-26 17:46:58.410396,1
11811,11617,4759,991,0,2018-05-26 17:46:58.564295,1
11839,11613,4744,985,0,2018-05-26 17:46:58.718226,1
11898,11692,4629,992,0,2018-05-26 17:46:58.872072,1
11842,11592,4722,987,0,2018-05-26 17:46:59.025969,1
11767,11503,4692,983,0,2018-05-26 17:46:59.179850,1
11363,11167,4670,987,0,2018-05-26 17:46:59.333722,1
10600,10488,4587,7,0,2018-05-26 17:46:59.487613,1
10125,10023,4521,12,0,2018-05-26 17:46:59.641482,1
9863,9815,4437,15,0,2018-05-26 17:46:59.793299,1
9829,9779,4143,39,0,2018-05-26 17:46:59.945224,1
9562,9459,4210,33,0,2018-05-26 17:47:00.097107,1
9427,9289,4172,37,0,2018-05-26 17:47:00.249022,1
9239,8927,4078,38,0,2018-05-26 17:47:00.400941,1
9064,8521,4028,42,0,2018-05-26 17:47:00.552877,1
8842,8086,4093,36,0,2018-05-26 17:47:00.704737,1
8676,8056,4035,35,0,2018-05-26 17:47:00.856476,1
9066,8290,3745,56,0,2018-05-26 17:47:01.008361,1
8804,8108,4060,47,0,2018-05-26 17:47:01.160341,1
8706,7920,4079,46,0,2018-05-26 17:47:01.312236,1
8795,8025,4050,47,0,2018-05-26 17:47:01.464227,1
8782,7978,4011,48,0,2018-05-26 17:47:01.616081,1
9000,8167,3643,64,0,2018-05-26 17:47:01.768027,1
8829,8078,3839,49,0,2018-05-26 17:47:01.919962,1
8784,7951,3878,54,0,2018-05-26 17:47:02.071943,1
8779,7995,3933,53,0,2018-05-26 17:47:02.223899,1
8718,7909,3971,53,0,2018-05-26 17:47:02.375840,1
8883,8068,3776,191,0,2018-05-26 17:47:02.527794,1
8785,8012,3940,52,0,2018-05-26 17:47:02.679715,1
8852,8144,3965,51,0,2018-05-26 17:47:02.831664,1
9224,9021,4303,29,0,2018-05-26 17:47:02.983472,1
9905,9946,4520,30,0,2018-05-26 17:47:03.135362,1
9844,10062,4484,24,0,2018-05-26 17:47:03.288311,1
9978,10289,4380,24,0,2018-05-26 17:47:03.441244,1
10256,10518,4525,9,0,2018-05-26 17:47:03.595229,1
10736,10825,4463,6,0,2018-05-26 17:47:03.749147,1
11232,11096,4553,994,0,2018-05-26 17:47:03.903107,1
11590,11380,4630,985,0,2018-05-26 17:47:04.057051,1
11870,11635,4617,2,0,2018-05-26 17:47:04.211011,1
12009,11721,4704,981,0,2018-05-26 17:47:04.364906,1
12112,11830,4732,975,0,2018-05-26 17:47:04.518814,1
12169,11899,4682,984,0,2018-05-26 17:47:04.672753,1
12134,11755,4733,977,0,2018-05-26 17:47:04.826658,1
12066,11660,4717,983,0,2018-05-26 17:47:04.980577,1
11855,11416,4703,974,0,2018-05-26 17:47:05.134482,1
11780,11386,4620,990,0,2018-05-26 17:47:05.288458,1
11699,11221,4474,997,0,2018-05-26 17:47:05.442328,1
11650,11121,4633,979,0,2018-05-26 17:47:05.596255,1
11698,11216,4380,997,0,2018-05-26 17:47:05.750241,1
11600,10965,4562,980,0,2018-05-26 17:47:05.904099,1
11596,10961,4648,978,0,2018-05-26 17:47:06.058070,1
11633,11021,4485,993,0,2018-05-26 17:47:06.212008,1
11519,10831,4534,980,0,2018-05-26 17:47:06.365934,1
11304,10754,4530,993,0,2018-05-26 17:47:06.519859,1
10804,10503,4525,3,0,2018-05-26 17:47:06.673770,1
10465,10345,4386,25,0,2018-05-26 17:47:06.827724,1
9706,9595,4409,23,0,2018-05-26 17:47:06.979507,1
9750,9684,4387,30,0,2018-05-26 17:47:07.131386,1
9481,9411,4383,27,0,2018-05-26 17:47:07.283285,1
9600,9472,4092,43,0,2018-05-26 17:47:07.435227,1
9500,9310,4024,48,0,2018-05-26 17:47:07.587238,1
