11378,7770,4124,55,0,2018-05-26 18:25:02.724387,1
11434,8042,3958,72,0,2018-05-26 18:25:02.879211,1
11250,7693,4246,58,0,2018-05-26 18:25:03.034215,1
11310,7801,4115,69,0,2018-05-26 18:25:03.189169,1
11199,7691,4190,60,0,2018-05-26 18:25:03.344144,1
11207,7670,4268,56,0,2018-05-26 18:25:03.499090,1
11237,7617,4287,52,0,2018-05-26 18:25:03.653949,1
11321,7721,4154,61,0,2018-05-26 18:25:03.807764,1
11235,7661,4204,54,0,2018-05-26 18:25:03.961627,1
11227,7692,4184,55,0,2018-05-26 18:25:04.115488,1
11324,7784,4099,75,0,2018-05-26 18:25:04.268343,1
11206,7659,4230,190,0,2018-05-26 18:25:04.421235,1
11239,7670,4257,56,0,2018-05-26 18:25:04.575204,1
11220,7495,4256,53,0,2018-05-26 18:25:04.729060,1
11351,7734,4123,59,0,2018-05-26 18:25:04.881926,1
11566,8014,4186,47,0,2018-05-26 18:25:05.034659,1
12114,8916,4395,46,0,2018-05-26 18:25:05.187541,1
12307,9362,4482,38,0,2018-05-26 18:25:05.340446,1
12462,9580,4526,33,0,2018-05-26 18:25:05.493372,1
12611,10070,4538,38,0,2018-05-26 18:25:05.647323,1
12707,10466,4640,23,0,2018-05-26 18:25:05.801272,1
12772,10790,4652,18,0,2018-05-26 18:25:05.955185,1
12837,11078,4798,22,0,2018-05-26 18:25:06.109144,1
12942,11438,4740,22,0,2018-05-26 18:25:06.263077,1
12976,11504,4770,1,0,2018-05-26 18:25:06.416960,1
13017,11682,4908,993,0,2018-05-26 18:25:06.570840,1
13043,11754,4991,999,0,2018-05-26 18:25:06.724759,1
13059,11729,4991,989,0,2018-05-26 18:25:06.878691,1
13103,11689,4914,983,0,2018-05-26 18:25:07.032583,1
13086,11622,4900,989,0,2018-05-26 18:25:07.186442,1
13066,11532,4827,984,0,2018-05-26 18:25:07.340323,1
13043,11480,4778,988,0,2018-05-26 18:25:07.494196,1
13035,11424,4880,999,0,2018-05-26 18:25:07.648099,1
13027,11384,4788,11,0,2018-05-26 18:25:07.802047,1
13003,11271,4692,999,0,2018-05-26 18:25:07.955943,1
12998,11175,4770,2,0,2018-05-26 18:25:08.109901,1
13004,11235,4638,27,0,2018-05-26 18:25:08.263854,1
12957,10930,4720,9,0,2018-05-26 18:25:08.417840,1
12948,10907,4762,11,0,2018-05-26 18:25:08.571808,1
12935,10953,4752,20,0,2018-05-26 18:25:08.725777,1
12907,10816,4753,9,0,2018-05-26 18:25:08.879739,1
12899,10758,4763,7,0,2018-05-26 18:25:09.033722,1
12898,10713,4781,11,0,2018-05-26 18:25:09.187677,1
12889,10624,4717,19,0,2018-05-26 18:25:09.341617,1
12865,10408,4693,10,0,2018-05-26 18:25:09.495557,1
12848,10242,4786,7,0,2018-05-26 18:25:09.649479,1
12859,10256,4620,29,0,2018-05-26 18:25:09.803433,1
12856,9927,4661,11,0,2018-05-26 18:25:09.956380,1
12793,9926,4617,16,0,2018-05-26 18:25:10.109325,1
12682,9973,4627,20,0,2018-05-26 18:25:10.262212,1
12679,9676,4546,5,0,2018-05-26 18:25:10.415113,1
12729,9593,4434,10,0,2018-05-26 18:25:10.568048,1
12721,9752,4358,38,0,2018-05-26 18:25:10.720869,1
12665,9452,4489,13,0,2018-05-26 18:25:10.873740,1
12655,9325,4642,14,0,2018-05-26 18:25:11.026635,1
12665,9435,4406,25,0,2018-05-26 18:25:11.179480,1
12607,9241,4561,13,0,2018-05-26 18:25:11.332328,1
12598,9209,4619,7,0,2018-05-26 18:25:11.485217,1
12607,9221,4571,12,0,2018-05-26 18:25:11.638118,1
12539,8785,4513,7,0,2018-05-26 18:25:11.790993,1
12671,8589,4561,11,0,2018-05-26 18:25:11.943867,1
12532,8742,4503,12,0,2018-05-26 18:25:12.096662,1
12513,8825,4516,5,0,2018-05-26 18:25:12.249507,1
12529,8852,4477,15,0,2018-05-26 18:25:12.402390,1
12518,8886,4474,7,0,2018-05-26 18:25:12.555269,1
12482,8876,4480,6,0,2018-05-26 18:25:12.708193,1
12530,9083,4355,27,0,2018-05-26 18:25:12.861172,1
12485,8883,4416,12,0,2018-05-26 18:25:13.014143,1
12476,8825,4392,10,0,2018-05-26 18:25:13.167196,1
12194,8421,4369,24,0,2018-05-26 18:25:13.320097,1
9894,7128,4112,104,0,2018-05-26 18:25:13.472034,1
10389,7197,4175,92,0,2018-05-26 18:25:13.624962,1
10475,7394,4090,91,0,2018-05-26 18:25:13.777930,1
10550,7450,4158,77,0,2018-05-26 18:25:13.930904,1
10714,7415,4182,62,0,2018-05-26 18:25:14.083878,1
10686,7356,4096,74,0,2018-05-26 18:25:14.236841,1
10640,7419,4129,73,0,2018-05-26 18:25:14.389802,1
10713,7363,4195,66,0,2018-05-26 18:25:14.542763,1
10934,7431,4073,83,0,2018-05-26 18:25:14.695717,1
11061,7429,4176,62,0,2018-05-26 18:25:14.848654,1
11229,7464,4183,61,0,2018-05-26 18:25:15.001605,1
11327,7442,4104,191,0,2018-05-26 18:25:15.154615,1
11321,7518,4014,88,0,2018-05-26 18:25:15.307603,1
10946,7376,3934,83,0,2018-05-26 18:25:15.460653,1
10580,7261,3985,93,0,2018-05-26 18:25:15.613599,1
10507,7421,4114,85,0,2018-05-26 18:25:15.766541,1
10704,7428,4040,98,0,2018-05-26 18:25:15.919518,1
10621,7308,4197,84,0,2018-05-26 18:25:16.072487,1
10660,7335,4203,80,0,2018-05-26 18:25:16.225447,1
10743,7334,4086,87,0,2018-05-26 18:25:16.378432,1
10659,7272,4124,78,0,2018-05-26 18:25:16.531416,1
10645,7249,4162,73,0,2018-05-26 18:25:16.684403,1
10828,7388,3982,100,0,2018-05-26 18:25:16.837344,1
10649,7300,4170,78,0,2018-05-26 18:25:16.990283,1
10680,7325,4190,74,0,2018-05-26 18:25:17.143276,1
11587,7945,4268,50,0,2018-05-26 18:25:17.296358,1
12134,8760,4407,50,0,2018-05-26 18:25:17.449367,1
12319,9158,4534,39,0,2018-05-26 18:25:17.602311,1
12400,9421,4607,42,0,2018-05-26 18:25:17.755315,1
12465,9506,4423,25,0,2018-05-26 18:25:17.908242,1
12538,9661,4607,14,0,2018-05-26 18:25:18.061177,1
12656,10059,4435,34,0,2018-05-26 18:25:18.215136,1
12737,10398,4488,32,0,2018-05-26 18:25:18.369191,1
12773,10759,4786,999,0,2018-05-26 18:25:18.523268,1
12854,11124,4779,992,0,2018-05-26 18:25:18.677335,1
12892,11196,4801,985,0,2018-05-26 18:25:18.831362,1
12909,11240,4844,980,0,2018-05-26 18:25:18.985397,1
12911,11300,4787,991,0,2018-05-26 18:25:19.139402,1
12876,11019,4759,985,0,2018-05-26 18:25:19.293430,1
12839,10722,4768,994,0,2018-05-26 18:25:19.447382,1
12788,10612,4824,1,0,2018-05-26 18:25:19.601361,1
12845,10529,4778,998,0,2018-05-26 18:25:19.755242,1
12832,10454,4732,995,0,2018-05-26 18:25:19.909196,1
12800,10445,4745,991,0,2018-05-26 18:25:20.063138,1
12813,10487,4596,16,0,2018-05-26 18:25:20.217114,1
12771,10272,4656,995,0,2018-05-26 18:25:20.371056,1
12779,10197,4605,999,0,2018-05-26 18:25:20.525055,1
12796,10221,4596,18,0,2018-05-26 18:25:20.679067,1
