10730,7454,4223,190,0,2018-05-26 18:13:41.264864,1
10932,7682,3952,99,0,2018-05-26 18:13:41.417816,1
10626,7581,4165,65,0,2018-05-26 18:13:41.570738,1
10266,7589,4144,70,0,2018-05-26 18:13:41.723640,1
10295,7616,4011,83,0,2018-05-26 18:13:41.876512,1
10463,7545,4069,71,0,2018-05-26 18:13:42.029385,1
10799,7483,4084,76,0,2018-05-26 18:13:42.182300,1
10790,7529,4106,70,0,2018-05-26 18:13:42.335180,1
10869,7562,4190,58,0,2018-05-26 18:13:42.488174,1
11028,7523,4266,50,0,2018-05-26 18:13:42.641149,1
11009,7532,4231,51,0,2018-05-26 18:13:42.794136,1
11052,7577,4190,46,0,2018-05-26 18:13:42.947076,1
11097,7579,4158,57,0,2018-05-26 18:13:43.099982,1
10955,7599,4236,42,0,2018-05-26 18:13:43.252926,1
11547,9663,4605,6,0,2018-05-26 18:13:43.405741,1
11821,11101,4687,995,0,2018-05-26 18:13:43.559609,1
11973,11504,4763,992,0,2018-05-26 18:13:43.713540,1
12113,11686,4797,985,0,2018-05-26 18:13:43.867499,1
12375,11889,4846,989,0,2018-05-26 18:13:44.021503,1
12549,12082,4806,976,0,2018-05-26 18:13:44.175374,1
12690,12237,4743,980,0,2018-05-26 18:13:44.329436,1
12829,12401,4835,988,0,2018-05-26 18:13:44.483370,1
12921,12465,4857,988,0,2018-05-26 18:13:44.637392,1
12836,12385,4945,996,0,2018-05-26 18:13:44.791504,1
12804,12438,4966,987,0,2018-05-26 18:13:44.945506,1
12790,12429,4931,991,0,2018-05-26 18:13:45.099505,1
12797,12395,4900,978,0,2018-05-26 18:13:45.253503,1
12815,12418,4929,980,0,2018-05-26 18:13:45.407511,1
12818,12389,4969,980,0,2018-05-26 18:13:45.561578,1
12786,12390,4951,982,0,2018-05-26 18:13:45.715584,1
12765,12325,4960,996,0,2018-05-26 18:13:45.869572,1
12742,12264,4926,1,0,2018-05-26 18:13:46.023513,1
12716,12249,4777,31,0,2018-05-26 18:13:46.177505,1
12690,12173,4823,990,0,2018-05-26 18:13:46.331505,1
12705,12137,4950,990,0,2018-05-26 18:13:46.485505,1
12704,12161,4774,12,0,2018-05-26 18:13:46.639372,1
12694,12144,4909,995,0,2018-05-26 18:13:46.793526,1
12688,12136,4903,991,0,2018-05-26 18:13:46.947503,1
12695,12129,4908,995,0,2018-05-26 18:13:47.101498,1
12662,12051,4902,7,0,2018-05-26 18:13:47.255422,1
12496,11502,4741,999,0,2018-05-26 18:13:47.409378,1
12353,10743,4789,17,0,2018-05-26 18:13:47.563335,1
12247,10029,4608,37,0,2018-05-26 18:13:47.717286,1
12124,9473,4598,33,0,2018-05-26 18:13:47.870210,1
11975,9219,4556,33,0,2018-05-26 18:13:48.023114,1
11920,9089,4293,191,0,2018-05-26 18:13:48.176023,1
11785,8674,4192,59,0,2018-05-26 18:13:48.328978,1
11604,8140,4367,49,0,2018-05-26 18:13:48.481893,1
11464,8032,4151,72,0,2018-05-26 18:13:48.634801,1
11148,7821,4302,191,0,2018-05-26 18:13:48.787667,1
11021,7748,4203,75,0,2018-05-26 18:13:48.940580,1
10862,7657,4189,74,0,2018-05-26 18:13:49.093538,1
10714,7638,4213,73,0,2018-05-26 18:13:49.246530,1
10653,7701,4191,83,0,2018-05-26 18:13:49.399411,1
10325,7461,4185,75,0,2018-05-26 18:13:49.552313,1
10335,7524,4161,75,0,2018-05-26 18:13:49.705177,1
10581,7682,4082,91,0,2018-05-26 18:13:49.858092,1
10490,7662,4133,80,0,2018-05-26 18:13:50.010968,1
10424,7616,4171,76,0,2018-05-26 18:13:50.163848,1
10557,7693,3974,94,0,2018-05-26 18:13:50.316740,1
10409,7680,4102,82,0,2018-05-26 18:13:50.469654,1
10418,7590,4261,82,0,2018-05-26 18:13:50.622606,1
10486,7643,4099,95,0,2018-05-26 18:13:50.775582,1
10357,7638,4240,74,0,2018-05-26 18:13:50.928607,1
10941,8665,4472,60,0,2018-05-26 18:13:51.081595,1
11416,9834,4587,43,0,2018-05-26 18:13:51.234528,1
11748,10634,4650,34,0,2018-05-26 18:13:51.388373,1
11916,11002,4753,33,0,2018-05-26 18:13:51.542298,1
12106,11318,4734,32,0,2018-05-26 18:13:51.696205,1
12316,11589,4774,25,0,2018-05-26 18:13:51.850133,1
12372,11645,4867,15,0,2018-05-26 18:13:52.004055,1
12514,11870,4777,34,0,2018-05-26 18:13:52.157974,1
12565,11890,4820,12,0,2018-05-26 18:13:52.311868,1
12631,11956,4823,13,0,2018-05-26 18:13:52.465817,1
12703,12049,4807,31,0,2018-05-26 18:13:52.619801,1
12706,12008,4851,19,0,2018-05-26 18:13:52.773790,1
12679,11960,4897,9,0,2018-05-26 18:13:52.927854,1
12654,11853,4940,16,0,2018-05-26 18:13:53.081792,1
12628,11832,4870,19,0,2018-05-26 18:13:53.235809,1
12595,11721,4768,15,0,2018-05-26 18:13:53.389787,1
12580,11598,4783,14,0,2018-05-26 18:13:53.543704,1
12557,11539,4843,17,0,2018-05-26 18:13:53.697636,1
12551,11490,4792,14,0,2018-05-26 18:13:53.851557,1
12497,11494,4795,14,0,2018-05-26 18:13:54.005511,1
12456,11462,4740,36,0,2018-05-26 18:13:54.159517,1
12108,10708,4653,32,0,2018-05-26 18:13:54.313505,1
11795,9506,4481,43,0,2018-05-26 18:13:54.466458,1
11668,8948,4557,53,0,2018-05-26 18:13:54.619383,1
11620,8762,4463,56,0,2018-05-26 18:13:54.772349,1
11587,8409,4460,56,0,2018-05-26 18:13:54.925264,1
11710,8447,4359,68,0,2018-05-26 18:13:55.078174,1
11666,8090,4322,191,0,2018-05-26 18:13:55.231096,1
11529,7858,4336,70,0,2018-05-26 18:13:55.384025,1
11450,7749,4272,73,0,2018-05-26 18:13:55.536952,1
11362,7711,4235,80,0,2018-05-26 18:13:55.689890,1
11248,7669,4284,79,0,2018-05-26 18:13:55.842830,1
11253,7658,4195,85,0,2018-05-26 18:13:55.995746,1
11183,7598,4154,86,0,2018-05-26 18:13:56.148683,1
11078,7502,4141,89,0,2018-05-26 18:13:56.301586,1
11105,7623,4025,102,0,2018-05-26 18:13:56.454426,1
10977,7569,4175,88,0,2018-05-26 18:13:56.607343,1
10999,7512,4285,85,0,2018-05-26 18:13:56.760269,1
11013,7510,4253,88,0,2018-05-26 18:13:56.913143,1
11014,7519,4237,86,0,2018-05-26 18:13:57.066035,1
11029,7507,4236,82,0,2018-05-26 18:13:57.218919,1
10988,7518,4229,87,0,2018-05-26 18:13:57.371852,1
11104,7646,4222,81,0,2018-05-26 18:13:57.524806,1
11811,8722,4538,55,0,2018-05-26 18:13:57.677661,1
12047,9606,4640,54,0,2018-05-26 18:13:57.830622,1
12150,10223,4691,44,0,2018-05-26 18:13:57.984533,1
12191,10812,4755,30,0,2018-05-26 18:13:58.138532,1
12266,11047,4709,34,0,2018-05-26 18:13:58.292511,1
12363,11309,4714,25,0,2018-05-26 18:13:58.446427,1
12491,11592,4848,14,0,2018-05-26 18:13:58.600398,1
12593,11920,4847,17,0,2018-05-26 18:13:58.754354,1
12622,12075,4809,23,0,2018-05-26 18:13:58.908298,1
12677,12154,4908,11,0,2018-05-26 18:13:59.062248,1
12702,12128,4859,22,0,2018-05-26 18:13:59.216250,1
12655,12056,4845,9,0,2018-05-26 18:13:59.370283,1
12598,11916,4931,16,0,2018-05-26 18:13:59.524157,1
12594,11850,4881,9,0,2018-05-26 18:13:59.678122,1
12569,11737,4847,15,0,2018-05-26 18:13:59.832118,1
12557,11598,4824,13,0,2018-05-26 18:13:59.986094,1
12511,11456,4836,27,0,2018-05-26 18:14:00.140085,1
12466,11519,4718,39,0,2018-05-26 18:14:00.294059,1
12425,11285,4656,25,0,2018-05-26 18:14:00.447976,1
12367,11051,4774,12,0,2018-05-26 18:14:00.601833,1
12266,10526,4699,25,0,2018-05-26 18:14:00.755688,1
12023,9377,4526,51,0,2018-05-26 18:14:00.908638,1
11902,8969,4543,55,0,2018-05-26 18:14:01.061599,1
11827,8570,4476,191,0,2018-05-26 18:14:01.214635,1
11724,8351,4404,68,0,2018-05-26 18:14:01.367560,1
11618,8094,4367,69,0,2018-05-26 18:14:01.520548,1
11551,7922,4275,83,0,2018-05-26 18:14:01.673515,1
11417,7784,4253,87,0,2018-05-26 18:14:01.826554,1
11320,7625,4280,85,0,2018-05-26 18:14:01.979517,1
11274,7576,4204,99,0,2018-05-26 18:14:02.132349,1
11184,7494,4154,87,0,2018-05-26 18:14:02.285083,1
11192,7443,4112,99,0,2018-05-26 18:14:02.437944,1
11081,7399,4071,103,0,2018-05-26 18:14:02.590994,1
10945,7365,4078,108,0,2018-05-26 18:14:02.744031,1
10974,7498,4102,119,0,2018-05-26 18:14:02.896974,1
10894,7395,4202,105,0,2018-05-26 18:14:03.049991,1
10928,7386,4302,98,0,2018-05-26 18:14:03.203017,1
11042,7513,4102,107,0,2018-05-26 18:14:03.355943,1
10948,7404,4180,94,0,2018-05-26 18:14:03.508864,1
10941,7359,4221,90,0,2018-05-26 18:14:03.661787,1
10983,7393,4182,92,0,2018-05-26 18:14:03.814717,1
10891,7407,4207,96,0,2018-05-26 18:14:03.967667,1
11007,7406,4273,95,0,2018-05-26 18:14:04.120589,1
11083,7574,4129,111,0,2018-05-26 18:14:04.273652,1
11597,8552,4353,74,0,2018-05-26 18:14:04.426586,1
11923,9605,4559,56,0,2018-05-26 18:14:04.579518,1
12034,10264,4453,71,0,2018-05-26 18:14:04.733516,1
12135,10648,4450,64,0,2018-05-26 18:14:04.887525,1
12238,10909,4785,40,0,2018-05-26 18:14:05.041521,1
12337,11159,4770,38,0,2018-05-26 18:14:05.195520,1
12455,11413,4829,33,0,2018-05-26 18:14:05.349431,1
12511,11701,4848,20,0,2018-05-26 18:14:05.503379,1
12589,11862,4868,27,0,2018-05-26 18:14:05.657368,1
12624,11883,4888,20,0,2018-05-26 18:14:05.811356,1
12683,11935,4890,16,0,2018-05-26 18:14:05.965331,1
12633,11792,4912,25,0,2018-05-26 18:14:06.119282,1
12634,11774,4991,20,0,2018-05-26 18:14:06.273247,1
12604,11703,4778,19,0,2018-05-26 18:14:06.427216,1
12556,11631,4861,16,0,2018-05-26 18:14:06.581200,1
12570,11580,4710,42,0,2018-05-26 18:14:06.735132,1
12523,11422,4746,22,0,2018-05-26 18:14:06.889113,1
12546,11307,4810,27,0,2018-05-26 18:14:07.043056,1
12540,11203,4708,42,0,2018-05-26 18:14:07.196989,1
12513,10863,4758,32,0,2018-05-26 18:14:07.350958,1
12422,10244,4585,48,0,2018-05-26 18:14:07.505027,1
12199,8982,4605,49,0,2018-05-26 18:14:07.657903,1
12111,8644,4481,64,0,2018-05-26 18:14:07.810839,1
11998,8327,4450,191,0,2018-05-26 18:14:07.963755,1
11897,8173,4408,70,0,2018-05-26 18:14:08.116668,1
11781,7918,4343,74,0,2018-05-26 18:14:08.269608,1
11716,7822,4303,82,0,2018-05-26 18:14:08.422546,1
11655,7723,4172,96,0,2018-05-26 18:14:08.575442,1
11511,7598,4161,93,0,2018-05-26 18:14:08.728337,1
11314,7536,4224,92,0,2018-05-26 18:14:08.881252,1
11228,7530,4181,92,0,2018-05-26 18:14:09.034169,1
11074,7495,4170,94,0,2018-05-26 18:14:09.187108,1
10991,7321,4215,91,0,2018-05-26 18:14:09.340019,1
11068,7424,4267,90,0,2018-05-26 18:14:09.492890,1
